,tweet_id,sentiment,author,content
8722,1962266040,sadness,fullasoul,@SoulAfrodisiac I feel you on that one....I moved recently and now the nearest @wholefoods is an hour away
32892,1752443776,sadness,nom_de_guerre,@okibi Ah.  I just found it weird because it's my screen name  Name of war and all that jazz
39975,1753904682,sadness,patphelan,@lexia Or even listen to Susan's green policies
11591,1963283923,sadness,KaroleGubs,@MicahJosiahD i really am going to miss you
9896,1962739629,sadness,AnaAmBrea,I'm so sleep deprived but it's to hot to sleep.
15938,1965074539,sadness,MisfitGemma,thinks its the perfect weather to go camping and cuddle up with dave under the stars and sleep
34698,1752941148,sadness,iamasar,@CHACITY has more followers than me. I wanna be as cool as her. Follow her so that will never happen.
15644,1964945207,sadness,Dillontate,I want a hair cut but my mom wont cut it
39489,1753822953,sadness,gzebedin,is trying to make this sunday last 48hours
15680,1964952736,sadness,pilotdrift,On the set of Chuck Bass' New York Palace Hotel. Too bad they weren't filming today.   http://twitpic.com/67nht
24731,1694906004,sadness,IWillHeartU4eva,Ugh. I'm so tired. Waitin for the bus. @jpbabii202 good morning!
16145,1965256048,sadness,JazzSinginBaker,"hanging out with Rex, missing Alabama and my Nanna already..."
15842,1965009579,sadness,therealzyannah,karma is a bitch ! i just got hung up on  lol i'm still a big dawg though
2976,1957668997,sadness,foxcek,@tahninial just called me a cheeseburglar. He made me sad
18525,1965993780,sadness,vicariouslyme,Xfiles disc doesn't work.. Rippin
1309,1957269942,sadness,_kimberly,@polyap POL! Is this song from a new album? I am really missing out on UdD!
30956,1751784715,sadness,djrosenthal,@sharkattack44 i wish there was an &quot;i like&quot; option (like fb) for things like this
19654,1966315840,sadness,jyjimmieg,"@ the Eldorado house, goodbye Aliante house. *Memories made, memories fade!"
8259,1962108019,sadness,Xtina346,Oh no! Poor bears  i just had a nightmare i wrestled a huge snake and won
17753,1965770978,sadness,jacksonfox,"Just to drive @tweetie crazy, I miss the big blue selected tweet highlight. I can't tell which tweet is selected anymore"
7929,1961928536,sadness,Teri_Fied,Why didn't my favorite spotters last tweet go to my phone
6533,1961290660,sadness,AinzForever,"@mmitchelldaviss mitchell i tryed to add you on xbox live lastnight during when i was in your live show, but your friends list is full"
10625,1962956705,sadness,Nerdcoresteve,@sarahfenn I prefer overcast days too. Sorry it's hot where you are.
19488,1966276308,sadness,lala_Leesa,@MmMmMshell I miss having u as a roommate
927,1957175992,sadness,EmptiMind,@heavenlyriot Girls are confusing.
12110,1963465378,sadness,nhhorton,Mower shopping
202,1957012476,sadness,nickhalme,@yuki_hime I played up until the latter parts of the voodoo village part co-op until I lost my usual partner
7328,1961619695,sadness,Natalie_1990,"didnt enjoy having to say goodbye to alex, v emotional times  but the sun is making me happy !"
37187,1753449542,sadness,TheDEXpress,"Hitting the sack now, fellow Twitterheads...so, where are you treating your Mom today?"
9431,1962572113,sadness,Tallis33,"so glad it is friday  two classes, then lazy afternoon. too bad it isnt nice and warm out today"
36506,1753328084,sadness,Cubikmusik,@paulmwatson not gonna ask what a boom boom is!  morning.
1447,1957307462,sadness,jessycanikole,@wolfofmibu   I need a wardrobe intervention
14753,1964629520,sadness,ludovicah,@MFarrugia I never was good at platform games...
16899,1965474637,sadness,ummgeri,@morrgaan oh no  this week is just a bad one for everyone. i love you &amp; your pretty face &amp; youre going to do fantastic in concert tonight
11655,1963308203,sadness,BARBiE_BABiE,@AgesTheGreat UGH! &amp; DiDNT HiT ME UP? OK  LOL JK. WHAT WERE U DOiN HERE?
37119,1753433766,sadness,Phantom223,1:36 AM screw it im going to bed... one love
17993,1965853805,sadness,baldeggie,@JayresC: n u can't change your profile backgroud neither
35794,1753177922,sadness,jwoon888,"just got back from..ahem, meal#4...was boring but had to eat nonetheless"
4637,1960459596,sadness,B_Style_P,"@youngstud07 I found it, I added it, but it's still blocked!"
25351,1695080983,sadness,laurenpryz,"i am sleeepyyy. today = busy. work 10-4, library, class 6-7:20, tanning, packing, bit of sleep, atlantic city airport, myrtle beach"
36368,1753292960,sadness,Fraggle312,"Finally home and exhausted.  Work week is over, but I still expect less than 5 hours sleep tonight.  Happy Mother's Day! I luv you Mom"
27712,1695884918,sadness,peterontheradio,wishes it wasn't a bank holiday so he could be on the radio this afternoon... but at least he has another week to come up with some ideas
15856,1965010557,sadness,adevenish,Awake and wishing I wasn't. Feel like my head may explode. Going to try to go back to sleep.
1364,1957286889,sadness,justasundaygirl,"@zackintoys Sadly, it doesn't  I was so hopeful after American Doll Posse, too ... it's just so blah and vacant of dynamic."
15316,1964804277,sadness,mariawareenrigh,it's friday night. i'm home. no party this weekend
15123,1964740416,sadness,emmabee11,Just banged my bloody foot! ow
17625,1965725548,sadness,ghett0blaster,Twitter stop being a dick and let me change my background image!  (imagine a shiny NHL ring in the background)
16458,1965363114,sadness,rainboskydancer,Ugh... I definitely speak too soon...
25301,1695055304,sadness,teddypork,@bnycastro til the next asaran
5960,1961103202,sadness,nurulatiracp,Got people don't let me skip sci pratical becos skola is impt and cannot waste my parents money.  Nt fair.
16941,1965481334,sadness,DeevasInc,@brian_jenkins nothing yet
1409,1957298252,sadness,KeckyxOx,god it pisses me off that i always enter comps &amp; never win.I am such a sore loser
8833,1962321145,sadness,Jamjar84,"@WeeWifie1981 lol, we are staying in, Craig got footy, so Molly and me missing all the good weather, we have no buggy either."
14740,1964627519,sadness,saxychicka,Working 930a-730p today. 1.5 hour lunch..8.5 hours work. Overtime = good. The fact that I'm already dead tired = very bad.
32008,1752157373,sadness,LunaJune,@CynthiaY29 dr hook  awesome
13926,1964247632,sadness,merlinw,"@sheila_libere ...Moving all done, no internet until Monday   at an cafe, like the new place, and work is fine. everything else, so so."
1578,1957345027,sadness,Damiex,fell asleep waiting for my ride!
4724,1960492581,sadness,melissa1424,@lilabiem awww  don't do this to meee haha now you're gonna make me saddd
7936,1961930786,sadness,gablovesarsenal,i'm still full from the buffet at palms.  my stomach actually hurts. ugh gluttony bites.
15657,1964947996,sadness,drewborg,At the park!  Its raining!
7241,1961574420,sadness,HeartBreakV,@mscrismusic wish u was in the D!
32772,1752413217,sadness,ThinkTomdotcom,@agentwill I didn't want to tell you but I think it's your body odour
25053,1695001282,sadness,GFICT,What can twitter do for me
82,1956986211,sadness,metaphysical1,"@gcrush @nopantsdance i was just thinking about how excited i am for you guys to move, but then i realized how sad i am to see you go."
799,1957148550,sadness,MegDebs,"says morning everyone, off to work in 10 min's  http://plurk.com/p/wxom8"
6657,1961410317,sadness,loew01,"wow, I didn't realized that there is a limit to the &quot;more&quot; button. That sucks... I guess two days is the max to not sign in to twitter.  !"
33844,1752723757,sadness,sonnetXVII,"@prepchik07 p.s.: UV rays are just as strong with clouds as with regular sun, sometimes stronger. just FYI."
10736,1962997624,sadness,bookemdeno,is not running in the Annapolis half marathon this weekend because i failed to meet the registeration deadline &amp; its completely filled
19136,1966184184,sadness,dywags,Well it's after 6 and i didn't get a call back  oh well
6121,1961150946,sadness,bumblebeenie,"@AnnieAreYouOhK No, it's annoying and makes us girls that follow sports and are knowledgable look dumb"
6006,1961121339,sadness,smileycherry,@mileycyrus yeah me too  but there isnï¿½t any prom here in germany although school is almost everywhere the same! ?
14409,1964504001,sadness,PeroniGrlBrandi,@jonathanrknight  still no direct message for me. what the hell am I complaining about? i'll c ya in 27. if u don't answer i'll ask in 5*.
10668,1962973466,sadness,BunniesNBuggies,Is anyone else having a bad Friday? Is not a fun day today.
13578,1964091210,sadness,darcyyoung,reaaaallly bored
8600,1962230931,sadness,eringulyas,@sallyorourke What do you mean by your portfolio is sad?  No luck here.  I've applied about 30 places so far.
2583,1957578438,sadness,k0nan97,at last i wr0te again....got bored the previous dayss....
351,1957045395,sadness,DudeAsInCool,Have to go to the dreaded DMV tomorrow
15868,1965012492,sadness,babyrolo,I wanna watch &quot;UP&quot; so badly!
16704,1965425725,sadness,ashley42592,"im just dreamin out loud, i cant have you for mine and i know it"
5179,1960663959,sadness,Maarten1977,"Once again, I'm dealing with cancer in my direct family. Bugger  Cancel sucks!"
38661,1753694697,sadness,x2xkrizellex2x,Hot showers make everything better  all i need is sumbody to tuck me in. . ugh miss my gramma
20587,1694071045,sadness,TerriCook,@AKAVirtualPA Everything and Nothing Hmmmmmmm
30041,1751432420,sadness,frankiestarr,"Today Dan bought me Bio Dome AND the Reality Bites Soundtrack! Needless to say he gets MAYJAH points!  Also, my tummy is not happy. Boo."
2149,1957481172,sadness,becaghist,Cant sleeeeep &amp; i miss my long hairrr
1240,1957249452,sadness,_erica,"@kesoleil Oh man, Did Yogg today. Worse than last week."
22893,1694512063,sadness,angeraaoo,doing nothing. wanna go out
14744,1964628212,sadness,breeze80,@CarrieStephens mine do it no matter WHO i'm on the phone with!
17202,1965558795,sadness,elpatro,"really want to see UP, but no one wants to go with me"
7204,1961569771,sadness,Cece602,"@Christy_Edmonds Oh, I'm sorry   You'll have lots of fun though, should be a great time!"
28019,1696005707,sadness,andychapman09,@aweekes haha nope she won't  altho my train back from Leeds I booked an hour too early and they won't let me change it :/
3013,1957676286,sadness,Ciel,I wish I had a concept of what time it is right now....  not adjusting well. Obvs.
27700,1695884575,sadness,GTAPhotography,@LadyonAcres when i have to make a decision like that i always choose Black.....
12143,1963479877,sadness,thatdudeyousaw,My Blackberry's got a fatty (battery)  guess we're kinda in the same boat huh @laurensanchez ?
18396,1965958098,sadness,AaronShelby,"Uggh everything, I'm sending you!!! I keep sending it to my Twitter. So I have to forward it to you!!! I suck at life"
7888,1961921024,sadness,montez619,bout to go to work
35895,1753198180,sadness,CeFuego,At social.  just saw G-1.. Awwww
8636,1962237966,sadness,andrezzapersou,Cold day :/ Studing all day long to the tests tomorrow
11313,1963175762,sadness,GOGADASHTI,it's realy boo0o0o0o00oring ..my book is on the side &amp; i'm not studyin for sure...
26342,1695375507,sadness,starpit,@juenese i totally felt bad for the guy. haha im good  i miss you guys!
12564,1963604460,sadness,AshasMom,I've experienced apathy over empathy in customer service situations too many times recently.
7002,1961519131,sadness,PaigeTJohnson,@saynerd01 @ericajo42   GRR! my stupid meebo is disconnecting me every 5 seconds
2199,1957492058,sadness,LucyJuiceNewton,"I'm torn, do I get an extended warranty for my iPhone when mine runs out, or jailbreak? I've already got problems with battery &amp; earpiece"
20218,1693997207,sadness,Niraja,"@neo_kryptik the usual... applications, checking statuses, reading stuff that's ... wel... not arbit  etc"
4192,1960264884,sadness,Ktbkr,@kevholditch It's NOT good.  1 of our directors said we could go home and the other said back to work  boo! It was good while it lasted.
25820,1695219356,sadness,ianbetteridge,"@Janegoth It has, however, got me out of doing the gardening - something for which I am eternally pleased"
21220,1694200295,sadness,igatweets,is up and ready
18533,1965995286,sadness,kelseyyyp,UP is the saddest movie i've ever seen
10866,1963042824,sadness,misskat802,@velmadaria i'm still thinking about that *FKC* meal I missed yesterday
26888,1695580414,sadness,TaccaMusique,@jacynthe c'est demain le lancement de Chinatown!  pas mercredi!!!!
6771,1961435671,sadness,wtf_elye,Gonna nap n chill then probably go to the movie later. Ugh i have a headache this sux ass. Cloudy day too
17481,1965673996,sadness,jstolle,@Eric_John Sounds like a terrific service. I'm sorry to hear about her mom.
35514,1753117795,sadness,SisiNicole,watching little bear
16296,1965295658,sadness,mmaruchis,Iï¿½m JBobsessed  xD I miss them soooooo much!  They should have a live web cast on bookface ?  EVERY thursday xD
36074,1753237115,sadness,seventenths,rblpnqte @sheryonstone: &quot;sheesh I am sending one up to you @ladypn.  I think you could use it  lol&quot; RB DELUX... ? http://blip.fm/~5z36j
